Day;Hires;SundayMonthInd;MondayMonthInd;TuesdayMonthInd;WednesdayMonthInd;ThursdayMonthInd;FridayMonthInd;SaturdayMonthInd;LastSunday;LastMonday;LastTuesday;LastWednesday;LastThursday;LastFriday;LastSaturday;PenultimateSunday;PenultimateMonday;PenultimateTuesday;PenultimateWednesday;PenultimateThursday;PenultimateFriday;PenultimateSaturday;WorkingDay;BeforeHoliday;Holiday;ContributionToWorkingMonth;ContributionToMonth;MonthWorkingDayInd;ReverseMonthWorkingDayInd;Last5WDinMonthInd;Last5WDinMonth;Last4WDinMonthInd;Last4WDinMonth;tmin;tmax;tmean;hmin;hmax;hmean;pmin;pmax;pmean;wmean;wmax;gust;wdir;rain;dmin;dmax;dmean;nightmin;daymax;tc10max;tchrmax;hchrmax;tc10min;tchrmin;hchrmin;w10max;fmin;fmax;fmean;afhrs;TubeStrike;Olympics;SpecialEvent;SpecialEventName
2013-01-08;25909;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;5;18;0;0;0;0;9;11;9.96;82;95;86.8;1022;1025;1023.9;5.38;11.4;17;227;0.5;6.6;8.7;7.84;9;11;0.2;0.8;3;0.2;0.7;3;8.2;6.4;11.5;9.3;0;0;0;0;none
2013-01-09;25341;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;6;17;0;0;0;0;0.9;9.3;6.33;74;98;91.4;1019;1022;1021.1;2.34;9;11.4;332;2.9;0.2;8.8;4.99;7.9;7.9;0.3;0.5;5;0.5;2.2;13;7.4;0.3;10;5.6;0;0;0;0;none
2013-01-10;24363;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;7;16;0;0;0;0;0.2;2.5;1.45;95;98;97.1;1014;1019;1015.6;0.73;4.9;6.7;336;0;-0.4;2.2;1.03;0.2;2.5;0.4;0.6;1;0.2;0.6;2;3.7;-1.4;2.5;1.1;0;0;0;0;none
2013-01-11;23869;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;8;15;0;0;0;0;0.7;4.6;2.07;94;98;96.7;1016;1019;1017.4;1.25;5.9;8.5;29;0;0.1;4;1.6;0.7;4.6;0.3;1;2;0.3;1;2;4.7;-2.8;4.6;1.5;0;0;0;0;none
2013-01-12;13562;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;0.6;4.4;2.91;55;98;83.4;1011;1016;1013.6;5.2;13.2;21.5;88;0.5;-4.1;2.3;0.16;0.6;4.4;0.2;0.7;10;0.2;0.4;16;9.9;-2.1;2.4;0.1;0;0;0;0;none
2013-01-13;12260;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;-0.5;3.1;1.45;69;78;74.1;1014;1021;1018.6;5.04;13.2;20.1;25;0;-4.4;-0.4;-2.67;0.2;2.5;0.3;1.2;5;0.2;1;5;10.1;-4.7;1.2;-1.4;1.6;0;0;0;none
2013-01-14;17427;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;9;14;0;0;0;0;-0.8;2.4;0.81;76;96;87.5;1003;1020;1011.1;3.36;11.2;14.7;247;4.9;-4.3;1.7;-1.06;-0.8;2.4;0.2;0.7;5;0.3;0.6;4;7.8;-4.3;1.6;-1.4;4.6;0;0;0;none
2013-01-15;22797;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;10;13;0;0;0;0;-2.6;1.6;0.62;83;94;87.9;1003;1012;1008.8;3.78;10;16.3;353;0;-4.2;0.1;-1.17;0.1;1.6;0.3;0.8;4;0.5;1.5;4;8.9;-4.6;1.5;-1.8;4.9;0;0;0;none
2013-01-16;22460;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;11;12;0;0;0;0;-3.4;-0.8;-2.37;89;98;95.7;1008;1017;1013;1.16;6.7;7.1;62;0;-4.7;-1.2;-2.97;-3.4;-0.8;0.5;1.2;3;0.2;0.9;2;3.8;-6.7;-0.8;-3.2;24;0;0;0;none
2013-01-17;22210;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;12;11;0;0;0;0;-5.5;2.3;-1.07;73;96;86.3;1013;1019;1016.9;1.3;10.2;13.2;104;0;-6.7;-0.5;-3.13;-5.5;2.3;0.6;2.4;3;0.3;0.9;5;6.8;-5.5;2.3;-1.9;11.6;0;0;0;none
2013-01-18;13108;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.0455;0.0323;13;10;0;0;0;0;-2.1;1.8;-0.78;71;90;83;997;1012;1003.2;6.49;12.5;17.5;127;5;-5;-2.3;-3.34;-1.7;-0.8;0.1;0.4;6;0.2;0.9;3;10.3;-8.7;-0.4;-5.3;18.2;0;0;0;none
2013-01-19;7843;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.0323;0;0;0;0;0;0;-0.8;0.4;-0.19;80;94;88.8;996;999;996.9;6.33;14.7;19.9;66;0.1;-3.8;-0.5;-1.83;-0.8;0.4;0.1;0.4;2;0.1;0.3;4;10.7;-7.6;0.3;-4.3;13.7;0;0;0;none
2013-01-20;3728;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;-1.8;-0.3;-0.97;79;98;91.2;992;999;994.4;5.18;14.3;18.5;35;8;-4.2;-0.9;-2.25;-1.8;-0.3;0.2;0.5;5;0.1;0.3;2;9.8;-8.4;-0.5;-4.4;24;0;0;0;none
2013-01-21;13467;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.0455;0.0323;14;9;0;0;0;0;-2.4;1.4;-0.04;85;98;91.6;991;999;994.1;1.66;6.4;8.1;227;0;-4;-0.3;-1.26;-1.1;1.4;0.2;0.6;3;0.4;1.8;3;4.7;-4;1.3;-1.1;12.6;0;0;0;none
2013-01-22;18061;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.0455;0.0323;15;8;0;0;0;0;-4.8;2.5;-0.18;75;98;89;999;1005;1001.1;3.68;11.4;17.5;89;0;-5.9;1.8;-1.86;-4.8;2.5;0.4;1.5;3;0.5;1.5;10;9.2;-8.8;1.1;-2.6;10.8;0;0;0;none
2013-01-23;19404;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.0455;0.0323;16;7;0;0;0;0;0.9;2.3;1.47;78;86;82.1;1005;1009;1007.2;6.19;13.7;20.6;80;0.3;-1.8;-0.5;-1.26;0.9;2;0.2;0.5;6;0.2;0.6;4;10.4;-4.6;1.9;-2.3;0;0;0;0;none
2013-01-24;20721;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0.0455;0.0323;17;6;0;0;0;0;-1.5;1.8;1.02;70;89;79.5;1009;1021;1016.1;3.16;10.7;14.7;53;0;-4.8;-0.9;-2.16;0.7;1.8;0.1;0.3;4;0.4;1.7;6;8.3;-4.3;1.7;-0.9;1;0;0;0;none
2013-01-25;20178;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.0455;0.0323;18;5;1;1;0;0;-2.1;2.9;1.02;68;87;77;1002;1020;1013.7;4.72;14.5;21.9;184;0.3;-5;0.8;-2.61;-2.1;2.4;0.4;1;4;0.3;0.5;8;11.8;-5.1;1.6;-1.8;5.5;0;0;0;none
2013-01-26;14595;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;2.2;7.7;5.03;75;96;86.7;1001;1010;1005.9;6.42;17.3;25.3;235;4.1;0.5;5.8;2.94;2.2;7.6;0.3;1.3;5;0.2;0.8;8;11.6;-3.4;6.8;2.1;0;0;0;0;none
2013-01-27;13689;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;4.6;10.1;7.92;49;98;75.9;992;1004;997.4;9.08;20.4;31.1;239;7.1;-1.3;9.5;3.64;7.2;9.4;0.2;0.8;7;0.4;1.6;18;14.4;0.8;11.2;5;0;0;0;0;none
2013-01-28;18689;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;19;4;2;1;1;1;2.6;10.6;6.49;75;96;83.6;999;1010;1004.8;8.1;25.9;33.5;228;2;0.3;9.2;3.9;2.6;10.1;0.4;1.7;9;0.2;0.8;10;16.8;-1.9;11;3.8;0;0;0;0;none
2013-01-29;21268;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;20;3;3;1;2;1;9.6;13.5;11.62;78;96;91;1000;1004;1002.6;8.89;19;33.1;230;1.5;6.9;12.3;10.19;9.6;13.5;0.3;1.3;5;0.2;0.5;4;15.2;6.3;15.7;12.6;0;0;0;0;none
2013-01-30;23415;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;21;2;4;1;3;1;7.2;12.2;9.87;51;97;76.8;999;1017;1006.6;10.09;23.9;35.5;253;5.7;0.8;11.6;5.66;8.8;11.1;0.3;0.7;4;0.6;2;16;16.9;2.9;14.2;8.6;0;0;0;0;none
2013-01-31;21957;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0.0455;0.0323;22;1;5;1;4;1;7.2;10;8.76;55;84;70.9;1009;1018;1012;9.42;23.5;33.4;250;1.5;1;6.5;3.68;7.2;10;0.3;1.3;8;1.2;1.6;11;16.1;2.9;10;5.8;0;0;0;0;none
2013-02-01;18081;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.05;0.0357;1;20;0;0;0;0;4.1;8.2;5.84;73;92;83;997;1011;1002;3.48;12.5;16.3;294;7.2;0.9;4.6;3.13;4.8;7;0.3;1;10;0.5;1.3;8;8.2;-0.1;8;4.2;0;0;0;0;none
2013-02-02;15757;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0357;0;0;0;0;0;0;0.4;5;3.21;55;88;69.3;1002;1024;1015.6;6.38;14;19.9;344;0;-5.5;2.8;-2;1.9;4.8;0.3;0.8;7;0.4;1.4;9;10.7;-3.3;4.1;0;0;0;0;0;none
2013-02-03;13572;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0357;0;0;0;0;0;0;0;9.2;4.94;68;89;80.2;1013;1025;1018.4;5.43;15.9;19.7;253;0;-5.1;7.5;1.8;0;9.1;0.4;1.4;3;0.3;0.3;1;10.4;-3.9;9.1;2.3;0;0;0;0;none
2013-02-04;23017;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;2;19;0;0;0;0;6.3;10.1;8.79;47;89;67.7;1008;1014;1011.9;8.22;20.4;26.8;269;0;-1.5;7.8;2.77;8.6;10.1;0.3;0.7;8;0.3;1;29;13.6;1.1;10.3;6.1;0;0;0;0;none
2013-02-05;21177;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;3;18;0;0;0;0;2.1;6.4;4.37;45;86;67.6;993;1007;999.6;8.76;21;35.5;271;2;-5.8;3;-1.29;2.1;5.7;0.3;1.1;16;0.6;1.8;10;15.1;-3.4;4.4;0.3;0;0;0;0;none
2013-02-06;20664;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;4;17;0;0;0;0;1.7;5.6;4.01;59;86;73.5;994;1018;1006.7;8.04;19;25.1;351;0.3;-4.2;3.3;-0.37;2.7;5.4;0.4;1.1;11;1;1.5;13;14.3;-3.5;4.1;0.2;0;0;0;0;none
2013-02-07;20852;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;5;16;0;0;0;0;0.8;4.8;2.52;54;93;68.4;1016;1020;1017.6;4.55;10.7;17;324;2;-5.1;0.4;-2.88;0.8;4.8;0.4;1.4;9;0.4;1.2;9;7.7;-4.2;4.5;-0.2;0;0;0;0;none
2013-02-08;20571;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.05;0.0357;6;15;0;0;0;0;-0.1;4.9;2.45;64;95;82.8;1017;1021;1019.1;4.09;11.2;17.5;335;0.5;-1.7;1.7;-0.29;-0.1;4.9;0.5;1.7;8;0.2;0.8;11;10.6;-4;4.4;0;0.4;0;0;0;none
2013-02-09;11274;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0357;0;0;0;0;0;0;0.6;4;2.82;78;89;85;1012;1021;1018.3;2.85;12.3;19.4;257;0.3;-1.8;1.8;0.55;0.6;4;0.3;1;3;0.2;0.7;2;10.4;-3.2;4;1.2;0;0;0;0;none
2013-02-10;4901;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0357;0;0;0;0;0;0;0.4;4.9;3.19;89;98;94.6;991;1012;998.6;5.09;14.7;21.9;152;12.9;0.1;4.2;2.4;3.2;4.9;0.1;0.5;3;0.2;1;2;11;-4.4;4.6;0.5;0;0;0;0;none
2013-02-11;13468;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;7;14;0;0;0;0;0.3;1.1;0.68;98;98;98;992;1008;998.8;5.3;11.4;15.4;50;7.6;0;0.8;0.38;0.3;1.1;0.1;0.2;0;0.1;0.2;0;8;-4.6;0.6;-2;0;0;0;0;none
2013-02-12;20342;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;8;13;0;0;0;0;0.5;1.6;1.07;72;98;83.3;1008;1020;1014.8;4.68;12.5;14.7;55;0;-3.4;0.6;-1.51;0.5;1.6;0.1;0.3;1;0.1;0.3;6;9;-4.6;1.6;-1.9;0;0;0;0;none
2013-02-13;21051;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;9;12;0;0;0;0;0.8;3.7;1.75;55;90;71;1016;1023;1020.6;5.89;15.2;20.4;155;0;-6.2;2.2;-3.02;0.8;2.5;0.2;0.9;7;0.1;0.3;11;12.6;-4.4;2.1;-1.5;0;0;0;0;none
2013-02-14;21034;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;10;11;0;0;0;0;3.8;10.2;7.47;66;98;84.6;1005;1015;1010.8;5.53;15.2;19.9;266;3.2;2.3;8.5;4.92;2.4;10.2;0.3;1;9;0.5;1;14;9.8;-1.4;10.2;5.3;0;0;0;0;none
2013-02-15;22952;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.05;0.0357;11;10;0;0;0;0;2.3;9.6;6.01;52;94;76.2;1014;1023;1019.5;3.03;10.2;13.5;291;0;0;4.5;1.91;2.3;9.6;0.6;2.1;6;0.4;1.6;15;7.5;-0.5;9.4;4.7;0;0;0;0;none
2013-02-16;19072;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0.0357;0;0;0;0;0;0;2.6;10;7.14;48;84;66;1022;1024;1023.2;1.91;6.7;8.7;229;0;-1.8;4;0.95;4.9;10;0.4;1.8;8;0.6;2.4;13;5.2;2.6;10;6.7;0;0;0;0;none
2013-02-17;19044;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0.0357;0;0;0;0;0;0;0.4;9.7;4.05;50;93;80.2;1019;1023;1021.2;3.46;10.9;15.2;92;0;-2;4.8;0.77;0.4;9.7;0.5;2.3;13;0.4;1.8;21;7.4;-2.2;8.8;2.6;0;0;0;0;none
2013-02-18;22724;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.05;0.0357;12;9;0;0;0;0;0.9;7.3;4.19;68;93;81.1;1019;1021;1020;3.65;12.1;17;106;0;-1.1;3.4;1.14;2;7.3;0.5;1.8;5;0.4;1.1;11;10;-0.8;7.3;2.3;0;0;0;0;none
2013-02-19;24525;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.05;0.0357;13;8;0;0;0;0;-2.2;8.8;3.15;52;97;79.2;1018;1021;1019.2;1.45;7.6;10.9;345;0;-3.2;4.5;-0.38;-2.2;8.8;0.8;3.5;9;0.6;2.8;13;6.7;-2.9;8.8;2.7;6;0;0;0;none
2013-02-20;20938;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.05;0.0357;14;7;0;0;0;0;1.3;4.2;2.72;58;97;75.8;1019;1025;1021.6;6.17;13.8;23.5;93;0.8;-4.8;3.3;-1.35;1.3;4.2;0.3;0.9;6;0.3;1;12;10.3;-5;3.3;-0.6;0;0;0;0;none
2013-02-21;19757;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0.05;0.0357;15;6;0;0;0;0;0.5;1.8;1.19;50;63;54.9;1022;1025;1023.4;7.47;14.5;22.1;87;0;-8.4;-4.5;-6.9;1.1;1.7;0.1;0.2;3;0.2;0.4;4;11.3;-6.1;0.2;-3.2;0;0;0;0;none
2013-02-22;18313;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.05;0.0357;16;5;1;1;0;0;-0.1;1.4;0.58;53;66;57.3;1019;1022;1019.9;7.9;16.3;24.4;55;0.1;-8.2;-5;-6.92;-0.1;1.4;0.3;0.6;5;0.2;0.4;5;12.2;-6.3;-1.1;-4;0.9;0;0;0;none
2013-02-23;11234;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0.0357;0;0;0;0;0;0;-0.3;1.7;0.65;53;76;66;1019;1023;1020.5;6.34;15.2;19.7;39;0.1;-7;-2.9;-5.05;-0.3;1.7;0.2;0.6;11;0.1;0.4;13;10.2;-5.6;-0.5;-3.2;5.1;0;0;0;none
2013-02-24;9404;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0357;0;0;0;0;0;0;0.3;2;1.04;63;79;70.5;1023;1026;1023.5;6.74;13.2;19.2;16;0;-4.6;-2.6;-3.76;0.3;2;0.2;0.4;7;0.1;0.3;5;9.5;-5.2;-0.4;-2.9;0;0;0;0;none
2013-02-25;19800;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;17;4;2;1;1;1;1.1;3.9;2.72;74;89;84.2;1025;1029;1026.7;7.53;16.6;23;28;0;-2.7;1.6;0.31;1.1;3.9;0.1;0.5;7;0.1;0.4;6;11.1;-3.8;1.3;-1.1;0;0;0;0;none
2013-02-26;19595;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;18;3;3;1;2;1;2.3;4.4;3.45;89;98;95.1;1029;1035;1031.9;7.27;14.3;19.4;55;0.1;0.9;3.8;2.74;2.3;4.4;0.1;0.3;3;0.1;0.3;2;10.8;-2.8;2.8;-0.3;0;0;0;0;none
2013-02-27;21484;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;19;2;4;1;3;1;1.7;5.7;3.11;66;98;85.9;1032;1035;1033.9;7.24;15.9;19.4;56;0;-0.8;2.5;0.84;1.7;5.7;0.3;1;5;0.2;0.9;10;10.2;-3.9;4.6;-0.7;0;0;0;0;none
2013-02-28;21985;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0357;20;1;5;1;4;1;1.6;8.3;4.05;60;89;78;1027;1033;1029.3;6.72;17.8;20.1;56;0;-1.2;2.4;0.46;1.6;8.3;0.3;1.2;6;0.3;1.2;7;10.4;-3.9;6.9;0.7;0;0;0;0;none
2013-03-01;19487;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.05;0.0323;1;20;0;0;0;0;2.1;6.3;4.28;57;97;77.2;1027;1030;1028.8;6.18;13.8;19.9;50;0.1;-2.8;5;0.4;2.1;6.3;0.3;1;6;0.2;0.7;17;11.3;-3.5;4.9;1.3;0;0;0;0;none
2013-03-02;15265;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;-1.2;4.8;2.62;63;81;69.8;1026;1030;1027.3;3.13;10.5;14.5;46;0;-4.2;-1.2;-2.37;2.2;4.8;0.2;0.6;5;0.5;1.7;3;7.4;-2.4;4.8;0.9;2;0;0;0;none
2013-03-03;14520;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;-1.9;8;3.31;56;90;77.5;1020;1026;1023.2;3.36;12.3;17.5;111;0;-4.2;1.8;-0.41;-1.9;8;0.5;2;6;0.3;1.2;10;9.5;-1.9;6.8;1.8;7;0;0;0;none
2013-03-04;23036;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0323;2;19;0;0;0;0;1.4;8.8;4.54;48;88;73.3;1008;1020;1013.1;4.68;12.8;17.5;96;0;-2.2;1.8;-0.09;1.4;8.8;0.5;2.1;8;0.3;1.3;11;9;-2.8;8.1;2.2;0;0;0;0;none
2013-03-05;27054;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0323;3;18;0;0;0;0;1.9;15.3;8.26;48;93;71;1002;1007;1004;2.56;9.2;12.3;128;0;-0.3;6.7;2.87;1.9;15.3;0.8;3.1;5;0.6;1.9;12;6.4;-0.2;15.3;8;0;0;0;0;none
2013-03-06;24324;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0323;4;17;0;0;0;0;7.7;13.5;9.83;56;78;68.3;999;1002;1000.2;3.59;9;12.5;76;0.3;2.7;6;4.18;7.7;13.5;0.6;1.8;6;0.3;1.4;6;6.8;5.7;13.5;9.2;0;0;0;0;none
2013-03-07;17322;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0323;5;16;0;0;0;0;7.1;9.5;8.41;79;98;93.1;995;1000;996.4;3.13;8.5;10.9;81;4.6;4.6;8.7;7.33;7.1;9.5;0.2;0.7;4;0.1;0.4;2;6;4.5;9.9;7.5;0;0;0;0;none
2013-03-08;13843;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.05;0.0323;6;15;0;0;0;0;7.8;9.7;8.82;98;98;98;995;1001;997.1;2.33;6.4;8.7;62;12.5;7.5;9.4;8.52;8.5;9.7;0.1;0.3;0;0.2;0.5;0;4.8;6.2;10.7;8.4;0;0;0;0;none
2013-03-09;14244;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;2.8;7.8;5.41;86;98;94.3;1000;1005;1002.4;2.95;9.2;13.2;5;2;0.9;7.5;4.55;5.2;6.4;0.2;0.4;2;0.2;0.9;3;6.7;-1.3;8;4;0;0;0;0;none
2013-03-10;10163;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;0.6;3;1.89;76;91;83.9;1004;1007;1005.6;8.48;17.5;30.1;50;0;-3;1;-0.57;1.9;3;0.1;0.4;3;0.2;0.6;5;13.4;-7.2;0.5;-2.5;0;0;0;0;none
2013-03-11;16546;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0323;7;14;0;0;0;0;-2.1;0.6;-0.75;53;79;68.2;1007;1008;1007;13.89;27.3;38.9;58;0.3;-9;-2.6;-5.96;-1;0.2;0.3;1.2;10;0.5;1.2;12;20.7;-11;-3.9;-7.6;19.7;0;0;0;none
2013-03-12;18794;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0323;8;13;0;0;0;0;-2.2;3.9;0.69;42;83;59;1007;1010;1008.4;11.09;25.6;39.3;38;0;-10.3;-0.9;-6.71;-2.2;3.9;0.6;1.9;16;0.3;1;9;20.6;-10.8;1.7;-4.7;9.2;0;0;0;none
2013-03-13;20245;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0323;9;12;0;0;0;0;-0.2;5.8;2.25;50;89;72.9;1008;1014;1010.2;4.92;16.3;22.5;357;0.3;-4.3;-0.3;-2.31;0.3;5.8;0.6;1.9;20;1.3;2.5;10;11.4;-4.1;3.7;-0.5;0.6;0;0;0;none
2013-03-14;21984;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.05;0.0323;10;11;0;0;0;0;-1.7;6.1;2.67;43;93;67;1014;1017;1015.2;3.69;8.5;12.3;319;0;-5.9;-0.2;-3.49;-1.7;6.1;0.5;2.1;4;0.3;0.7;12;7.3;-6.1;6;0.6;7.8;0;0;0;none
2013-03-15;17159;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.05;0.0323;11;10;0;0;0;0;3.2;8.5;6.01;52;91;76.8;1001;1013;1006.7;8.4;19.4;28.4;219;3.7;-5.4;5.6;2.12;3.2;8.5;0.3;1.4;7;0.4;0.7;6;14.5;-1.1;6.2;2.7;0;0;0;0;none
2013-03-16;9190;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0.0323;0;0;0;0;0;0;5.8;7.8;6.68;77;93;84.7;992;1001;995;10.08;20.1;29.7;203;4.6;2.7;5.8;4.28;6.3;7.8;0.4;1.2;6;0.4;0.9;11;15.9;0.6;6.2;3;0;0;0;0;none
2013-03-17;7940;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.0323;0;0;0;0;0;0;2;7.2;4.91;78;94;87;987;993;989.5;4.41;14.7;20.4;239;3.7;1.1;5;2.91;3.8;7.2;0.3;1.2;5;0.6;1.9;6;10.1;-1.4;6.7;2.8;0;0;0;0;none
2013-03-18;15852;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.05;0.0323;12;9;0;0;0;0;-1.2;7.1;2.96;81;98;93.4;989;994;991;1.24;6.7;8.7;16;11.5;-1.8;5.5;1.96;-1.2;7.1;0.5;2;4;0.3;1.4;9;5.6;-1.4;7.1;2.4;5;0;0;0;none
